c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
4361;89000020240000766001520250638874P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4362;89000020240000766001520250638875P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4363;89000020240000766001520250638876P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4364;89000020240000766001520250638877P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4365;89000020240000766001520250638878P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4366;89000020240000766001520250638879P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4367;89000020240000766001520250638880P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4368;89000020240000766001520250638881P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4369;89000020240000766001520250638882P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4370;89000020240000766001520250638883P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4371;89000020240000766001520250638884P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4372;89000020240000766001520250638885P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4373;89000020240000766001520250638886P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4374;89000020240000766001520250638887P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4375;89000020240000766001520250638888P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4376;89000020240000766001520250638889P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4377;89000020240000766001520250638890P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4378;89000020240000766001520250638891P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4379;89000020240000766001520250638892P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4380;89000020240000766001520250638893P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4381;89000020240000766001520250638894P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4382;89000020240000766001520250638895P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2802.07;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4383;89000020240000766001520250638896P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4384;89000020240000766001520250638897P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4385;89000020240000766001520250638898P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4386;89000020240000766001520250638899P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4387;89000020240000766001520250638900P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4388;89000020240000766001520250638901P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4389;89000020240000766001520250638902P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4390;89000020240000766001520250638903P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4391;89000020240000766001520250638904P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4392;89000020240000766001520250638905P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4393;89000020240000766001520250638906P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4394;89000020240000766001520250638907P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4395;89000020240000766001520250638908P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4396;89000020240000766001520250638909P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4397;89000020240000766001520250638910P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4398;89000020240000766001520250638911P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4399;89000020240000766001520250638912P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4400;89000020240000766001520250638913P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4401;89000020240000766001520250638914P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4402;89000020240000766001520250638915P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4403;89000020240000766001520250638916P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4404;89000020240000766001520250638917P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4405;89000020240000766001520250638918P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4406;89000020240000766001520250638919P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4407;89000020240000766001520250638920P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4408;89000020240000766001520250638921P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4409;89000020240000766001520250638922P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4410;89000020240000766001520250638923P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4411;89000020240000766001520250638924P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3854.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4412;89000020240000766001520250638925P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4413;89000020240000766001520250638926P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4414;89000020240000766001520250638927P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4415;89000020240000766001520250638928P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4416;89000020240000766001520250638929P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4417;89000020240000766001520250638930P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4418;89000020240000766001520250638931P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4419;89000020240000766001520250638932P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4420;89000020240000766001520250638933P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4421;89000020240000766001520250638934P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4422;89000020240000766001520250638935P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4423;89000020240000766001520250638936P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4424;89000020240000766001520250638937P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4425;89000020240000766001520250638938P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4426;89000020240000766001520250638939P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4427;89000020240000766001520250638940P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4428;89000020240000766001520250638941P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4429;89000020240000766001520250638942P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.05;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
4430;89000020240000766001520250638943P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2834.63;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
