asset_id;intangible_asset_class;acquisition_capitalisation_date;initial_fair_value;cumulative_amortisation;impairment_amount;current_carrying_amount;Currency;original_accounting_life;remaining_economic_life;approach_det_carrying_amount;val_timestamp;internal_external_latest_val
221500000903;Unpatented software and technology;01/12/2019;723,16;-723,16;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000901;Unpatented software and technology;01/12/2019;806,34;-806,34;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000897;Unpatented software and technology;01/12/2019;7 589,09;-7 589,09;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000896;Unpatented software and technology;01/12/2019;4 331,62;-4 331,62;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000811;Unpatented software and technology;01/12/2019;1 988,54;-1 988,54;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000894;Unpatented software and technology;01/12/2019;13 787,23;-13 787,23;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000791;Unpatented software and technology;01/12/2019;23 856,52;-23 856,52;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000891;Unpatented software and technology;01/12/2019;224,75;-224,75;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000886;Unpatented software and technology;01/12/2019;27 936,21;-27 936,21;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000884;Unpatented software and technology;01/12/2019;3 308,06;-3 308,06;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000880;Unpatented software and technology;01/12/2019;33 046,76;-33 046,76;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000876;Unpatented software and technology;01/12/2019;4 086,43;-4 086,43;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000872;Unpatented software and technology;01/12/2019;35 789,27;-35 789,27;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000831;Unpatented software and technology;01/12/2019;27 920,40;-27 920,40;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000828;Unpatented software and technology;01/12/2019;6 865,20;-6 865,20;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000826;Unpatented software and technology;01/12/2019;6 946,93;-6 946,93;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000823;Unpatented software and technology;01/12/2019;10 450,40;-10 450,40;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000818;Unpatented software and technology;01/12/2019;1 882,68;-1 882,68;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000895;Unpatented software and technology;01/12/2019;6 921,49;-6 921,49;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000480;Unpatented software and technology;01/12/2019;3 941,85;-3 941,85;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000473;Unpatented software and technology;01/12/2019;3 320,91;-3 320,91;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000482;Unpatented software and technology;01/12/2019;1 277,03;-1 277,03;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000484;Unpatented software and technology;01/12/2019;2 028,60;-2 028,60;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000486;Unpatented software and technology;01/12/2019;9 774,64;-9 774,64;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000500;Unpatented software and technology;01/12/2019;3 253,09;-3 253,09;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000488;Unpatented software and technology;01/12/2019;11 835,90;-11 835,90;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000491;Unpatented software and technology;01/12/2019;3 024,80;-3 024,80;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000496;Unpatented software and technology;01/12/2019;4 141,41;-4 141,41;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000477;Unpatented software and technology;01/12/2019;916,43;-916,43;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001402;Unpatented software and technology;01/12/2019;2 143,56;-2 143,56;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000494;Unpatented software and technology;01/12/2019;255,29;-255,29;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002806;Unpatented software and technology;01/01/2020;14 146,84;-14 146,84;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002803;Unpatented software and technology;01/01/2020;8 591,24;-8 591,24;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001022;Unpatented software and technology;01/01/2020;187 294,80;-187 294,80;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002143;Unpatented software and technology;01/01/2020;29 432,04;-29 432,04;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002473;Unpatented software and technology;01/01/2020;54 922,91;-54 922,91;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002471;Unpatented software and technology;01/01/2020;24 324,00;-24 324,00;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002765;Unpatented software and technology;01/01/2020;23 823,71;-23 823,71;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002802;Unpatented software and technology;01/01/2020;56 142,37;-56 142,37;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000083;Unpatented software and technology;01/01/2020;61 504,45;-61 504,45;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002848;Unpatented software and technology;01/01/2020;8 386,92;-8 386,92;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000312;Unpatented software and technology;01/01/2020;2 043,22;-2 043,22;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002759;Unpatented software and technology;01/01/2020;5 751,41;-5 751,41;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002844;Unpatented software and technology;01/01/2020;53 904,72;-53 904,72;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002842;Unpatented software and technology;01/01/2020;1 474,66;-1 474,66;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002840;Unpatented software and technology;01/01/2020;27 281,23;-27 281,23;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002838;Unpatented software and technology;01/01/2020;13 071,79;-13 071,79;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002808;Unpatented software and technology;01/01/2020;13 310,09;-13 310,09;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002834;Unpatented software and technology;01/01/2020;8 835,92;-8 835,92;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001603;Unpatented software and technology;01/01/2020;56 356,37;-56 356,37;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002832;Unpatented software and technology;01/01/2020;19 875,23;-19 875,23;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002830;Unpatented software and technology;01/01/2020;3 983,16;-3 983,16;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000085;Unpatented software and technology;01/01/2020;318 011,39;-318 011,39;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002828;Unpatented software and technology;01/01/2020;3 900,16;-3 900,16;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002825;Unpatented software and technology;01/01/2020;835,00;-835,00;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002822;Unpatented software and technology;01/01/2020;20 322,00;-20 322,00;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002819;Unpatented software and technology;01/01/2020;201 467,00;-201 467,00;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001583;Unpatented software and technology;01/01/2020;2 966,33;-2 966,33;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002836;Unpatented software and technology;01/01/2020;9 354,06;-9 354,06;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002781;Unpatented software and technology;01/01/2020;10 211,31;-10 211,31;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000136;Unpatented software and technology;01/01/2020;1 477,66;-1 477,66;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002787;Unpatented software and technology;01/01/2020;1 127,41;-1 127,41;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002786;Unpatented software and technology;01/01/2020;7 065,72;-7 065,72;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002785;Unpatented software and technology;01/01/2020;18 495,77;-18 495,77;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002784;Unpatented software and technology;01/01/2020;6 059,41;-6 059,41;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000101;Unpatented software and technology;01/01/2020;19 242,72;-19 242,72;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001585;Unpatented software and technology;01/01/2020;8 873,40;-8 873,40;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002782;Unpatented software and technology;01/01/2020;988,78;-988,78;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002796;Unpatented software and technology;01/01/2020;17 874,24;-17 874,24;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000132;Unpatented software and technology;01/01/2020;57 807,80;-57 807,80;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002780;Unpatented software and technology;01/01/2020;784,63;-784,63;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000106;Unpatented software and technology;01/01/2020;8 490,07;-8 490,07;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000128;Unpatented software and technology;01/01/2020;6 874,62;-6 874,62;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002779;Unpatented software and technology;01/01/2020;5 941,47;-5 941,47;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002778;Unpatented software and technology;01/01/2020;3 999,45;-3 999,45;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002415;Unpatented software and technology;01/01/2020;43 422,42;-43 422,42;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002783;Unpatented software and technology;01/01/2020;2 585,95;-2 585,95;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000899;Unpatented software and technology;01/01/2020;183 587,26;-183 587,26;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002767;Unpatented software and technology;01/01/2020;86 648,07;-86 648,07;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002846;Unpatented software and technology;01/01/2020;1 274,58;-1 274,58;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002769;Unpatented software and technology;01/01/2020;6 801,47;-6 801,47;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000193;Unpatented software and technology;01/01/2020;58 899,56;-58 899,56;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002771;Unpatented software and technology;01/01/2020;9 498,69;-9 498,69;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000185;Unpatented software and technology;01/01/2020;184 706,73;-184 706,73;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500001581;Unpatented software and technology;01/01/2020;23 180,99;-23 180,99;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002789;Unpatented software and technology;01/01/2020;162,97;-162,97;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002773;Unpatented software and technology;01/01/2020;3 614,88;-3 614,88;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002792;Unpatented software and technology;01/01/2020;19 090,69;-19 090,69;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000171;Unpatented software and technology;01/01/2020;56 906,48;-56 906,48;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002774;Unpatented software and technology;01/01/2020;1 538,25;-1 538,25;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002775;Unpatented software and technology;01/01/2020;2 768,85;-2 768,85;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002776;Unpatented software and technology;01/01/2020;6 076,09;-6 076,09;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500002800;Unpatented software and technology;01/01/2020;24 654,42;-24 654,42;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000150;Unpatented software and technology;01/01/2020;28 873,92;-28 873,92;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000513;Unpatented software and technology;01/01/2020;13 487,63;-13 487,63;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500000180;Unpatented software and technology;01/01/2020;5 094,86;-5 094,86;0;0;EUR;3;0,00;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
